concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
44511269,Percutaneous transluminal balloon angioplasty and insertion of 3 or more drug-eluting stents into coronary artery,Procedure,OPCS4,Procedure,S,K75.2,1970-01-01,2099-12-31,
44511270,Percutaneous transluminal balloon angioplasty and insertion of 1-2 stents into coronary artery,Procedure,OPCS4,Procedure,S,K75.3,1970-01-01,2099-12-31,
44511271,Percutaneous transluminal balloon angioplasty and insertion of 3 or more stents into coronary artery NEC,Procedure,OPCS4,Procedure,S,K75.4,1970-01-01,2099-12-31,
44511272,Other specified percutaneous transluminal balloon angioplasty and insertion of stent into coronary artery,Procedure,OPCS4,Procedure,S,K75.8,1970-01-01,2099-12-31,
44514109,Other specified diagnostic Echocardiography,Procedure,OPCS4,Procedure,S,U20.8,1970-01-01,2099-12-31,
38003097,Leave of Absence - Nursing home ( for hospitalization),Revenue Code,Revenue Code,Revenue Code,S,0185,1970-01-01,2099-12-31,
38003105,Intensive Care - General Classification,Revenue Code,Revenue Code,Revenue Code,S,0200,1970-01-01,2099-12-31,
38003106,Intensive Care - Surgical,Revenue Code,Revenue Code,Revenue Code,S,0201,1970-01-01,2099-12-31,
38003107,Intensive Care - Medical,Revenue Code,Revenue Code,Revenue Code,S,0202,1970-01-01,2099-12-31,
38003108,Intensive Care - Pediatric,Revenue Code,Revenue Code,Revenue Code,S,0203,1970-01-01,2099-12-31,
38003109,Intensive Care - Psychiatric,Revenue Code,Revenue Code,Revenue Code,S,0204,1970-01-01,2099-12-31,
38003110,Intensive Care - Post ICU,Revenue Code,Revenue Code,Revenue Code,S,0206,1970-01-01,2099-12-31,
38003111,Intensive Care - Burn Care,Revenue Code,Revenue Code,Revenue Code,S,0207,1970-01-01,2099-12-31,
38003112,Intensive Care - Trauma,Revenue Code,Revenue Code,Revenue Code,S,0208,1970-01-01,2099-12-31,
38003113,Intensive Care - Other Intensive Care,Revenue Code,Revenue Code,Revenue Code,S,0209,1970-01-01,2099-12-31,
38003273,Echocardiology,Revenue Code,Revenue Code,Revenue Code,S,0483,1970-01-01,2099-12-31,
38003380,Outpatient Special Residence Charges - Hospital based,Revenue Code,Revenue Code,Revenue Code,S,0671,1970-01-01,2099-12-31,
38003530,Professional Fees -Hospital Visit,Revenue Code,Revenue Code,Revenue Code,S,0987,1970-01-01,2099-12-31,
2787194,"Introduction of Other Thrombolytic into Coronary Artery, Percutaneous Approach",Procedure,ICD10PCS,ICD10PCS,S,3E07317,2014-04-22,2099-12-31,
2787195,"Introduction of Other Therapeutic Substance into Coronary Artery, Percutaneous Approach",Procedure,ICD10PCS,ICD10PCS,S,3E073GC,2014-04-22,2099-12-31,
2787196,"Introduction of Other Diagnostic Substance into Coronary Artery, Percutaneous Approach",Procedure,ICD10PCS,ICD10PCS,S,3E073KZ,2014-04-22,2099-12-31,
2787197,"Introduction of Platelet Inhibitor into Coronary Artery, Percutaneous Approach",Procedure,ICD10PCS,ICD10PCS,S,3E073PZ,2014-04-22,2099-12-31,
2785849,Ultrasonography of Single Coronary Artery using Other Contrast,Procedure,ICD10PCS,ICD10PCS,S,B240YZZ,2014-04-22,2099-12-31,
2785850,"Ultrasonography of Single Coronary Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B240ZZ3,2014-04-22,2099-12-31,
2785851,"Ultrasonography of Single Coronary Artery, Transesophageal",Procedure,ICD10PCS,ICD10PCS,S,B240ZZ4,2014-04-22,2099-12-31,
2785852,Ultrasonography of Single Coronary Artery,Procedure,ICD10PCS,ICD10PCS,S,B240ZZZ,2014-04-22,2099-12-31,
2785853,Ultrasonography of Multiple Coronary Arteries using Other Contrast,Procedure,ICD10PCS,ICD10PCS,S,B241YZZ,2014-04-22,2099-12-31,
2785854,"Ultrasonography of Multiple Coronary Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B241ZZ3,2014-04-22,2099-12-31,
2785855,"Ultrasonography of Multiple Coronary Arteries, Transesophageal",Procedure,ICD10PCS,ICD10PCS,S,B241ZZ4,2014-04-22,2099-12-31,
2785856,Ultrasonography of Multiple Coronary Arteries,Procedure,ICD10PCS,ICD10PCS,S,B241ZZZ,2014-04-22,2099-12-31,
2786044,Ultrasonography of Right Heart using Other Contrast,Procedure,ICD10PCS,ICD10PCS,S,B244YZZ,2014-04-22,2099-12-31,
2786045,"Ultrasonography of Right Heart, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B244ZZ3,2014-04-22,2099-12-31,
2786046,"Ultrasonography of Right Heart, Transesophageal",Procedure,ICD10PCS,ICD10PCS,S,B244ZZ4,2014-04-22,2099-12-31,
2786047,Ultrasonography of Right Heart,Procedure,ICD10PCS,ICD10PCS,S,B244ZZZ,2014-04-22,2099-12-31,
2786048,Ultrasonography of Left Heart using Other Contrast,Procedure,ICD10PCS,ICD10PCS,S,B245YZZ,2014-04-22,2099-12-31,
2786049,"Ultrasonography of Left Heart, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B245ZZ3,2014-04-22,2099-12-31,
2786050,"Ultrasonography of Left Heart, Transesophageal",Procedure,ICD10PCS,ICD10PCS,S,B245ZZ4,2014-04-22,2099-12-31,
2786051,Ultrasonography of Left Heart,Procedure,ICD10PCS,ICD10PCS,S,B245ZZZ,2014-04-22,2099-12-31,
2786052,Ultrasonography of Right and Left Heart using Other Contrast,Procedure,ICD10PCS,ICD10PCS,S,B246YZZ,2014-04-22,2099-12-31,
2786053,"Ultrasonography of Right and Left Heart, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B246ZZ3,2014-04-22,2099-12-31,
2786054,"Ultrasonography of Right and Left Heart, Transesophageal",Procedure,ICD10PCS,ICD10PCS,S,B246ZZ4,2014-04-22,2099-12-31,
2786055,Ultrasonography of Right and Left Heart,Procedure,ICD10PCS,ICD10PCS,S,B246ZZZ,2014-04-22,2099-12-31,
2786056,Ultrasonography of Heart with Aorta using Other Contrast,Procedure,ICD10PCS,ICD10PCS,S,B24BYZZ,2014-04-22,2099-12-31,
2786057,"Ultrasonography of Heart with Aorta, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B24BZZ3,2014-04-22,2099-12-31,
2786058,"Ultrasonography of Heart with Aorta, Transesophageal",Procedure,ICD10PCS,ICD10PCS,S,B24BZZ4,2014-04-22,2099-12-31,
2786059,Ultrasonography of Heart with Aorta,Procedure,ICD10PCS,ICD10PCS,S,B24BZZZ,2014-04-22,2099-12-31,
2786060,Ultrasonography of Pericardium using Other Contrast,Procedure,ICD10PCS,ICD10PCS,S,B24CYZZ,2014-04-22,2099-12-31,
2786061,"Ultrasonography of Pericardium, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B24CZZ3,2014-04-22,2099-12-31,
2786062,"Ultrasonography of Pericardium, Transesophageal",Procedure,ICD10PCS,ICD10PCS,S,B24CZZ4,2014-04-22,2099-12-31,
2786063,Ultrasonography of Pericardium,Procedure,ICD10PCS,ICD10PCS,S,B24CZZZ,2014-04-22,2099-12-31,
2786064,Ultrasonography of Pediatric Heart using Other Contrast,Procedure,ICD10PCS,ICD10PCS,S,B24DYZZ,2014-04-22,2099-12-31,
2786065,"Ultrasonography of Pediatric Heart, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B24DZZ3,2014-04-22,2099-12-31,
2786066,"Ultrasonography of Pediatric Heart, Transesophageal",Procedure,ICD10PCS,ICD10PCS,S,B24DZZ4,2014-04-22,2099-12-31,
2786067,Ultrasonography of Pediatric Heart,Procedure,ICD10PCS,ICD10PCS,S,B24DZZZ,2014-04-22,2099-12-31,
2787377,"Ultrasonography of Thoracic Aorta, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B340ZZ3,2014-04-22,2099-12-31,
2787379,"Ultrasonography of Right Brachiocephalic-Subclavian Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B341ZZ3,2014-04-22,2099-12-31,
2787571,"Ultrasonography of Left Subclavian Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B342ZZ3,2014-04-22,2099-12-31,
2787573,"Ultrasonography of Right Common Carotid Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B343ZZ3,2014-04-22,2099-12-31,
2787575,"Ultrasonography of Left Common Carotid Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B344ZZ3,2014-04-22,2099-12-31,
2787577,"Ultrasonography of Bilateral Common Carotid Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B345ZZ3,2014-04-22,2099-12-31,
2787579,"Ultrasonography of Right Internal Carotid Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B346ZZ3,2014-04-22,2099-12-31,
2787581,"Ultrasonography of Left Internal Carotid Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B347ZZ3,2014-04-22,2099-12-31,
2787583,"Ultrasonography of Bilateral Internal Carotid Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B348ZZ3,2014-04-22,2099-12-31,
2787585,"Ultrasonography of Right Upper Extremity Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B34HZZ3,2014-04-22,2099-12-31,
2787587,"Ultrasonography of Left Upper Extremity Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B34JZZ3,2014-04-22,2099-12-31,
2787589,"Ultrasonography of Bilateral Upper Extremity Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B34KZZ3,2014-04-22,2099-12-31,
2787591,"Ultrasonography of Intracranial Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B34RZZ3,2014-04-22,2099-12-31,
2787593,"Ultrasonography of Right Pulmonary Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B34SZZ3,2014-04-22,2099-12-31,
2787595,"Ultrasonography of Left Pulmonary Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B34TZZ3,2014-04-22,2099-12-31,
2787597,"Ultrasonography of Ophthalmic Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B34VZZ3,2014-04-22,2099-12-31,
2788411,"Ultrasonography of Abdominal Aorta, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B440ZZ3,2014-04-22,2099-12-31,
2788609,"Ultrasonography of Superior Mesenteric Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B444ZZ3,2014-04-22,2099-12-31,
2788611,"Ultrasonography of Inferior Mesenteric Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B445ZZ3,2014-04-22,2099-12-31,
2788613,"Ultrasonography of Right Renal Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B446ZZ3,2014-04-22,2099-12-31,
2788615,"Ultrasonography of Left Renal Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B447ZZ3,2014-04-22,2099-12-31,
2788617,"Ultrasonography of Bilateral Renal Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B448ZZ3,2014-04-22,2099-12-31,
2788619,"Ultrasonography of Other Intra-Abdominal Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B44BZZ3,2014-04-22,2099-12-31,
2788621,"Ultrasonography of Right Lower Extremity Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B44FZZ3,2014-04-22,2099-12-31,
2788623,"Ultrasonography of Left Lower Extremity Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B44GZZ3,2014-04-22,2099-12-31,
2788625,"Ultrasonography of Bilateral Lower Extremity Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B44HZZ3,2014-04-22,2099-12-31,
2788627,"Ultrasonography of Celiac and Mesenteric Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B44KZZ3,2014-04-22,2099-12-31,
2788629,"Ultrasonography of Femoral Artery, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B44LZZ3,2014-04-22,2099-12-31,
2788631,"Ultrasonography of Penile Arteries, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B44NZZ3,2014-04-22,2099-12-31,
2786407,"Ultrasonography of Right Jugular Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B543ZZ3,2014-04-22,2099-12-31,
2786410,"Ultrasonography of Left Jugular Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B544ZZ3,2014-04-22,2099-12-31,
2786413,"Ultrasonography of Right Subclavian Vein, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B546ZZ3,2014-04-22,2099-12-31,
2786416,"Ultrasonography of Left Subclavian Vein, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B547ZZ3,2014-04-22,2099-12-31,
2786419,"Ultrasonography of Superior Vena Cava, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B548ZZ3,2014-04-22,2099-12-31,
2786422,"Ultrasonography of Inferior Vena Cava, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B549ZZ3,2014-04-22,2099-12-31,
2786425,"Ultrasonography of Right Lower Extremity Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54BZZ3,2014-04-22,2099-12-31,
2786617,"Ultrasonography of Left Lower Extremity Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54CZZ3,2014-04-22,2099-12-31,
2786620,"Ultrasonography of Bilateral Lower Extremity Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54DZZ3,2014-04-22,2099-12-31,
2786623,"Ultrasonography of Right Renal Vein, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54JZZ3,2014-04-22,2099-12-31,
2786626,"Ultrasonography of Left Renal Vein, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54KZZ3,2014-04-22,2099-12-31,
2786629,"Ultrasonography of Bilateral Renal Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54LZZ3,2014-04-22,2099-12-31,
2786632,"Ultrasonography of Right Upper Extremity Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54MZZ3,2014-04-22,2099-12-31,
2786635,"Ultrasonography of Left Upper Extremity Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54NZZ3,2014-04-22,2099-12-31,
2786638,"Ultrasonography of Bilateral Upper Extremity Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54PZZ3,2014-04-22,2099-12-31,
2786641,"Ultrasonography of Portal and Splanchnic Veins, Intravascular",Procedure,ICD10PCS,ICD10PCS,S,B54TZZ3,2014-04-22,2099-12-31,
44835459,"Single liveborn, born in hospital",Observation,ICD9CM,4-dig nonbill V code,,V30.0,1970-01-01,2099-12-31,
44833089,"Single liveborn, born in hospital, delivered without mention of cesarean section",Observation,ICD9CM,5-dig billing V code,,V30.00,1970-01-01,2099-12-31,
44826183,"Single liveborn, born in hospital, delivered by cesarean section",Observation,ICD9CM,5-dig billing V code,,V30.01,1970-01-01,2099-12-31,
44837806,"Single liveborn, born before admission to hospital",Condition,ICD9CM,4-dig billing V code,,V30.1,1970-01-01,2099-12-31,
44824998,"Single liveborn, born outside hospital and not hospitalized",Observation,ICD9CM,4-dig billing V code,,V30.2,1970-01-01,2099-12-31,
44824999,"Twin, mate liveborn, born in hospital",Condition,ICD9CM,4-dig nonbill V code,,V31.0,1970-01-01,2099-12-31,
44828529,"Twin birth, mate liveborn, born in hospital, delivered without mention of cesarean section",Condition,ICD9CM,5-dig billing V code,,V31.00,1970-01-01,2099-12-31,
44827347,"Twin birth, mate liveborn, born in hospital, delivered by cesarean section",Condition,ICD9CM,5-dig billing V code,,V31.01,1970-01-01,2099-12-31,
44821536,"Twin birth, mate liveborn, born before admission to hospital",Condition,ICD9CM,4-dig billing V code,,V31.1,1970-01-01,2099-12-31,
44823818,"Twin birth, mate stillborn, born in hospital, delivered without mention of cesarean section",Condition,ICD9CM,5-dig billing V code,,V32.00,1970-01-01,2099-12-31,
44830777,"Twin birth, mate stillborn, born in hospital, delivered by cesarean section",Condition,ICD9CM,5-dig billing V code,,V32.01,1970-01-01,2099-12-31,
44820415,"Twin birth, mate stillborn, born outside hospital and not hospitalized",Condition,ICD9CM,4-dig billing V code,,V32.2,1970-01-01,2099-12-31,
44831935,"Twin, unspecified, born in hospital",Condition,ICD9CM,4-dig nonbill V code,,V33.0,1970-01-01,2099-12-31,
44825000,"Twin birth, unspecified whether mate liveborn or stillborn, born in hospital, delivered without mention of cesarean section",Condition,ICD9CM,5-dig billing V code,,V33.00,1970-01-01,2099-12-31,
44826185,"Twin birth, unspecified whether mate liveborn or stillborn, born in hospital, delivered by cesarean section",Observation,ICD9CM,5-dig billing V code,,V33.01,1970-01-01,2099-12-31,
44820416,"Twin birth, unspecified whether mate liveborn or stillborn, born before admission to hospital",Condition,ICD9CM,4-dig billing V code,,V33.1,1970-01-01,2099-12-31,
44823819,"Twin birth, unspecified whether mate liveborn or stillborn, born outside hospital and not hospitalized",Condition,ICD9CM,4-dig billing V code,,V33.2,1970-01-01,2099-12-31,
44823820,"Other multiple birth (three or more), mates all liveborn, born in hospital, delivered without mention of cesarean section",Condition,ICD9CM,5-dig billing V code,,V34.00,1970-01-01,2099-12-31,
44822689,"Other multiple birth (three or more), mates all liveborn, born in hospital, delivered by cesarean section",Condition,ICD9CM,5-dig billing V code,,V34.01,1970-01-01,2099-12-31,
44830780,"Other multiple birth (three or more), mates all liveborn, born before admission to hospital",Condition,ICD9CM,4-dig billing V code,,V34.1,1970-01-01,2099-12-31,
44834266,"Other multiple birth (three or more), mates all still born, born in hospital, delivered without mention of cesarean section",Condition,ICD9CM,5-dig billing V code,,V35.00,1970-01-01,2099-12-31,
44820418,"Other multiple birth (three or more), mates all stillborn, born before admission to hospital",Condition,ICD9CM,4-dig billing V code,,V35.1,1970-01-01,2099-12-31,
44822691,"Other multiple birth (three or more), mates all stillborn, born outside of hospital and not hospitalized",Condition,ICD9CM,4-dig billing V code,,V35.2,1970-01-01,2099-12-31,
44828532,"Other multiple birth (three or more), mates liveborn and stillborn, born in hospital, delivered without mention of cesarean section",Condition,ICD9CM,5-dig billing V code,,V36.01,1970-01-01,2099-12-31,
44825001,"Other multiple birth (three or more), unspecified whether mates liveborn or stillborn, born in hospital, delivered without mention of cesarean section",Observation,ICD9CM,5-dig billing V code,,V37.00,1970-01-01,2099-12-31,
44834267,"Other multiple birth (three or more), unspecified whether mates liveborn or stillborn, born in hospital, delivered by cesarean section",Condition,ICD9CM,5-dig billing V code,,V37.01,1970-01-01,2099-12-31,
44831938,"Other liveborn, unspecified, born in hospital",Observation,ICD9CM,4-dig nonbill V code,,V39.0,1970-01-01,2099-12-31,
44829629,"Liveborn, unspecified whether single, twin or multiple, born in hospital, delivered without mention of cesarean section",Observation,ICD9CM,5-dig billing V code,,V39.00,1970-01-01,2099-12-31,
44821540,"Liveborn, unspecified whether single, twin or multiple, born in hospital, delivered by cesarean section",Observation,ICD9CM,5-dig billing V code,,V39.01,1970-01-01,2099-12-31,
44829630,"Liveborn, unspecified whether single, twin or multiple, born before admission to hospital",Condition,ICD9CM,4-dig billing V code,,V39.1,1970-01-01,2099-12-31,
44837810,"Liveborn, unspecified whether single, twin or multiple, born outside hospital and not hospitalized",Condition,ICD9CM,4-dig billing V code,,V39.2,1970-01-01,2099-12-31,
44836656,Percutaneous transluminal coronary angioplasty status,Observation,ICD9CM,5-dig billing V code,,V45.82,1970-01-01,2099-12-31,
44825039,Residence remote from hospital or other health care facility,Observation,ICD9CM,4-dig billing V code,,V63.0,2002-10-01,2099-12-31,
2000007,Therapeutic ultrasound of heart,Procedure,ICD9Proc,4-dig billing code,S,00.02,2002-10-01,2099-12-31,
2000064,Percutaneous transluminal coronary angioplasty [PTCA],Procedure,ICD9Proc,4-dig billing code,,00.66,2005-10-01,2099-12-31,
2001500,Single vessel percutaneous transluminal coronary angioplasty [PTCA] or coronary atherectomy without mention of thrombolytic agent,Procedure,ICD9Proc,Procedure,S,36.01,1970-01-01,2014-09-30,
2001501,Single vessel percutaneous transluminal coronary angioplasty [PTCA] or coronary atherectomy with mention of thrombolytic agent,Procedure,ICD9Proc,Procedure,S,36.02,1970-01-01,2014-09-30,
2001502,Open chest coronary artery angioplasty,Procedure,ICD9Proc,4-dig billing code,,36.03,1970-01-01,2099-12-31,
2001504,"Multiple vessel percutaneous transluminal coronary angioplasty [PTCA] or coronary atherectomy performed during the same operation, with or without mention of thrombolytic agent",Procedure,ICD9Proc,Procedure,S,36.05,1970-01-01,2014-09-30,
2001505,Insertion of non-drug-eluting coronary artery stent(s),Procedure,ICD9Proc,4-dig billing code,,36.06,1970-01-01,2099-12-31,
2001506,Insertion of drug-eluting coronary artery stent(s),Procedure,ICD9Proc,4-dig billing code,,36.07,2002-10-01,2099-12-31,
2001543,Intracardiac echocardiography,Procedure,ICD9Proc,4-dig billing code,,37.28,1970-01-01,2099-12-31,
2006918,Diagnostic ultrasound of heart,Procedure,ICD9Proc,4-dig billing code,,88.72,1970-01-01,2099-12-31,
38004270,Epilepsy Hospital Unit,Visit,NUCC,Visit,S,273100000X,1970-01-01,2099-12-31,
38004274,Substance Use Disorder Rehabilitation Hospital Unit,Visit,NUCC,Visit,S,276400000X,1970-01-01,2099-12-31,
38004275,Chronic Disease Hospital Unit,Visit,NUCC,Visit,S,281P00000X,1970-01-01,2099-12-31,
38004276,Chronic Disease Children Hospital,Visit,NUCC,Visit,S,281PC2000X,1970-01-01,2099-12-31,
38004277,Long Term Care Hospital,Visit,NUCC,Visit,S,282E00000X,1970-01-01,2099-12-31,
38004278,Religious Nonmedical Health Care Institution,Visit,NUCC,Visit,S,282J00000X,1970-01-01,2099-12-31,
38004279,General Acute Care Hospital,Visit,NUCC,Visit,S,282N00000X,1970-01-01,2099-12-31,
38004280,General Acute Care Critical Access Hospital,Visit,NUCC,Visit,S,282NC0060X,1970-01-01,2099-12-31,
38004281,General Acute Care Children Hospital,Visit,NUCC,Visit,S,282NC2000X,1970-01-01,2099-12-31,
38004282,General Rural Acute Care Hospital,Visit,NUCC,Visit,S,282NR1301X,1970-01-01,2099-12-31,
38004283,General Acute Care Women Hospital,Visit,NUCC,Visit,S,282NW0100X,1970-01-01,2099-12-31,
38004284,Psychiatric Hospital,Visit,NUCC,Visit,S,283Q00000X,1970-01-01,2099-12-31,
38004285,Rehabilitation Hospital,Visit,NUCC,Visit,S,283X00000X,1970-01-01,2099-12-31,
38004286,Rehabilitation Children Hospital,Visit,NUCC,Visit,S,283XC2000X,1970-01-01,2099-12-31,
38004287,Special Hospital,Visit,NUCC,Visit,S,284300000X,1970-01-01,2099-12-31,
38004288,Military Hospital,Visit,NUCC,Visit,S,286500000X,1970-01-01,2099-12-31,
38004290,Military General Acute Care Hospital,Visit,NUCC,Visit,S,2865M2000X,1970-01-01,2099-12-31,
38004291,Military General Acute Care Operational (Transportable) Hospital,Visit,NUCC,Visit,S,2865X1600X,1970-01-01,2099-12-31,
38004311,Inpatient Hospice,Visit,NUCC,Visit,S,315D00000X,1970-01-01,2099-12-31,
3170433,Right coronary artery stent,Procedure,Nebraska Lexicon,Procedure,S,11940001000004108,2016-01-28,2099-12-31,
3181809,Angioplasty with placement circumflex stent,Procedure,Nebraska Lexicon,Procedure,S,16210001000004103,2016-01-28,2099-12-31,
3190422,Balloon angioplasty right coronary artery,Procedure,Nebraska Lexicon,Procedure,S,17000001000004105,2016-01-28,2099-12-31,
3188421,Percutaneous angioplasty of diagonal artery,Procedure,Nebraska Lexicon,Procedure,S,23070001000004106,2016-01-28,2099-12-31,
3186322,Placement of stent in proximal ramus artery,Procedure,Nebraska Lexicon,Procedure,S,27740001000004103,2016-01-28,2099-12-31,
3173558,Placement of stent in obtuse marginal branch artery,Procedure,Nebraska Lexicon,Procedure,S,27750001000004100,2016-01-28,2099-12-31,
3180695,Insertion of drug coated stent in proximal right coronary artery,Procedure,Nebraska Lexicon,Procedure,S,29570001000004106,2016-01-28,2099-12-31,
3195796,Abnormal dobutamine stress echocardiogram,Condition,Nebraska Lexicon,Clinical Finding,S,7410001000004104,2016-01-28,2099-12-31,
45763961,Bioabsorbable drug-eluting coronary artery stent,Device,SNOMED,Physical Object,S,700515002,2014-07-31,2099-12-31,
45763962,Nonbioabsorbable drug-eluting polymer coated coronary artery stent,Device,SNOMED,Physical Object,S,700516001,2014-07-31,2099-12-31,
45763963,Drug-eluting carbon-coated coronary artery stent,Device,SNOMED,Physical Object,S,700517005,2014-07-31,2099-12-31,
45771182,Antibody-coated drug-eluting coronary artery stent,Device,SNOMED,Physical Object,S,701548008,2014-07-31,2099-12-31,
45773302,Bioabsorbable drug-eluting polymer coated coronary artery stent,Device,SNOMED,Physical Object,S,701553003,2014-07-31,2099-12-31,
45766075,Acute anterior ST segment elevation myocardial infarction,Condition,SNOMED,Clinical Finding,S,703164000,2014-07-31,2099-12-31,
45766076,Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle,Condition,SNOMED,Clinical Finding,S,703165004,2014-07-31,2099-12-31,
45766114,Subsequent ST segment elevation myocardial infarction,Condition,SNOMED,Clinical Finding,S,703211006,2014-07-31,2099-12-31,
45766116,Acute ST segment elevation myocardial infarction of inferior wall,Condition,SNOMED,Clinical Finding,S,703213009,2014-07-31,2099-12-31,
45766151,Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle,Condition,SNOMED,Clinical Finding,S,703253007,2014-07-31,2099-12-31,
45773079,Stress echocardiography using dobutamine,Procedure,SNOMED,Procedure,S,703338002,2014-07-31,2099-12-31,
45766241,Subsequent non-ST segment elevation myocardial infarction,Condition,SNOMED,Clinical Finding,S,703360004,2014-07-31,2099-12-31,
45772824,Drug-eluting coronary artery stent,Device,SNOMED,Physical Object,S,705637003,2014-07-31,2099-12-31,
45767945,Coronary artery stent,Device,SNOMED,Physical Object,S,705643001,2014-07-31,2099-12-31,
45768093,Coronary angioplasty balloon catheter,Device,SNOMED,Physical Object,S,705926001,2014-07-31,2099-12-31,
45770937,Coronary angioplasty catheter,Device,SNOMED,Physical Object,S,705928000,2014-07-31,2099-12-31,
45769224,Percutaneous transluminal cutting balloon angioplasty of coronary artery,Procedure,SNOMED,Procedure,S,707828002,2015-01-31,2099-12-31,
46273020,Doppler fetal echocardiography,Procedure,SNOMED,Procedure,S,711490008,2015-07-31,2099-12-31,
46273033,Doppler transesophageal echocardiography,Procedure,SNOMED,Procedure,S,711507002,2015-07-31,2099-12-31,
37018743,Bioabsorbable non-drug-eluting coronary artery stent,Device,SNOMED,Physical Object,S,713937005,2016-01-31,2099-12-31,
36713465,Singleton liveborn born in hospital,Observation,SNOMED,Context-dependent,S,717803002,2017-01-31,2099-12-31,
36713466,Singleton liveborn born outside hospital,Observation,SNOMED,Context-dependent,S,717804008,2017-01-31,2099-12-31,
36717088,Focused transthoracic echocardiography in intensive care,Procedure,SNOMED,Procedure,S,719508009,2017-01-31,2099-12-31,
36714929,"Coronary angioplasty balloon catheter, drug-eluting",Device,SNOMED,Physical Object,S,720351003,2017-01-31,2099-12-31,
36715437,Drug-coated-metal coronary artery stent,Device,SNOMED,Pharma/Biol Product,S,721112008,2017-01-31,2099-12-31,
37111313,Placement of stent in coronary artery bypass graft,Procedure,SNOMED,Procedure,S,726011000,2017-07-31,2099-12-31,
4250325,Echocardiography for determining size of ventricular chambers,Procedure,SNOMED,Procedure,S,74193008,2002-01-31,2099-12-31,
1126454,"Service for diagnosis, evaluation, or treatment of a mental health or substance use disorder, initial 15-29 minutes, provided remotely by hospital staff who are licensed to provide mental health services under applicable state law(s), when the patient...",Procedure,HCPCS,HCPCS,S,C7900,2023-01-01,2099-12-31,
