concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
4173614,4173614,Mapped from,1970-01-01,2099-12-31,
2725919,4184832,Is a,1970-01-01,2099-12-31,
5083,5083,Maps to,2016-01-01,2099-12-31,
42599784,42599784,Mapped from,2018-10-01,2099-12-31,
42894478,42894478,Mapped from,2016-05-18,2099-12-31,
2001504,2001504,Mapped from,1970-01-01,2099-12-31,
2787194,2787194,Maps to,2014-04-22,2099-12-31,
42894479,4184832,Is a,1970-01-01,2099-12-31,
2213543,2213543,Mapped from,2017-11-06,2099-12-31,
2514410,2514410,Mapped from,1970-01-01,2099-12-31,
36714929,35614199,Subsumes,2018-07-31,2099-12-31,
44835459,36713465,Maps to,2020-07-15,2099-12-31,
4184832,42894607,Subsumes,1970-01-01,2099-12-31,
2313872,4019824,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2016235050,2313869,Maps to,1970-01-01,2099-12-31,
2016347472,2313869,Maps to,1970-01-01,2099-12-31,
2016394642,4335824,Maps to,1970-01-01,2099-12-31,
2016686816,40483101,Maps to,1970-01-01,2099-12-31,
2017099640,2313882,Maps to,1970-01-01,2099-12-31,
2016492714,2313869,Maps to,1970-01-01,2099-12-31,
2034876204,4335825,Maps to,1970-01-01,2099-12-31,
2035555268,43527998,Maps to,1970-01-01,2099-12-31,
2017015502,2313870,Maps to,1970-01-01,2099-12-31,
2016292749,4283892,Maps to,1970-01-01,2099-12-31,
2031098962,2313872,Maps to,1970-01-01,2099-12-31,
2016606915,2211764,Maps to,1970-01-01,2099-12-31,
2016381833,4019824,Maps to,1970-01-01,2099-12-31,
2016986372,4230911,Maps to,1970-01-01,2099-12-31,
2016085856,4079617,Maps to,1970-01-01,2099-12-31,
2016440438,2313870,Maps to,1970-01-01,2099-12-31,
4174241,4308794,Is a,2011-07-31,2099-12-31,
4308014,4172043,Interprets of,2011-07-31,2099-12-31,
38003620,38003620,Mapped from,1970-01-01,2099-12-31,
4181025,4283892,Is a,2011-07-31,2099-12-31,
42894615,4184832,Is a,1970-01-01,2099-12-31,
42894715,42894715,Maps to,2016-05-18,2099-12-31,
4283892,3170433,Subsumes,1970-01-01,2099-12-31,
42894610,42894610,Maps to,2016-05-18,2099-12-31,
2725958,4184832,Is a,1970-01-01,2099-12-31,
4034866,4334808,Is a,2011-07-31,2099-12-31,
4184832,2725469,Subsumes,1970-01-01,2099-12-31,
36713465,36713465,Mapped from,2017-01-31,2099-12-31,
42894663,42894663,Maps to,2016-05-18,2099-12-31,
4269348,4269348,Maps to,1970-01-01,2099-12-31,
42894476,42894476,Maps to,2016-05-18,2099-12-31,
4283892,2313802,SNOMED cat - CPT4,1980-01-01,2099-12-31,
44514109,44514109,Maps to,1970-01-01,2099-12-31,
35614200,35614200,Mapped from,2018-07-31,2099-12-31,
43528003,43528003,Mapped from,2013-05-08,2099-12-31,
46236995,46236995,Maps to,2015-06-29,2099-12-31,
4081765,4081765,Mapped from,1970-01-01,2099-12-31,
4178148,4178148,Mapped from,2008-01-31,2099-12-31,
46270158,4296653,Is a,2015-07-31,2099-12-31,
3661502,3661502,Mapped from,2020-07-31,2099-12-31,
2313870,4211674,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2725908,4184832,Is a,1970-01-01,2099-12-31,
42894654,4184832,Is a,1970-01-01,2099-12-31,
4335825,44805202,Subsumes,2015-03-01,2099-12-31,
2721015,2721015,Mapped from,1970-01-01,2099-12-31,
2725899,2725899,Maps to,2014-04-22,2099-12-31,
4335825,2616271,Subsumes,2018-11-27,2099-12-31,
4184832,2725958,Subsumes,1970-01-01,2099-12-31,
4203445,4203445,Mapped from,1970-01-01,2099-12-31,
38004288,38004291,Subsumes,2019-02-01,2099-12-31,
2016300622,4230911,Maps to,1970-01-01,2099-12-31,
2016362038,4335824,Maps to,1970-01-01,2099-12-31,
2016698848,4019824,Maps to,1970-01-01,2099-12-31,
2017063099,4230911,Maps to,1970-01-01,2099-12-31,
2016392591,2313881,Maps to,1970-01-01,2099-12-31,
2016129383,2313872,Maps to,1970-01-01,2099-12-31,
2016883992,2313871,Maps to,1970-01-01,2099-12-31,
2016315382,4006788,Maps to,1970-01-01,2099-12-31,
2016887451,4230911,Maps to,1970-01-01,2099-12-31,
2787585,4098215,Is a,1970-01-01,2099-12-31,
2786066,4230911,Is a,1970-01-01,2099-12-31,
42894705,42894705,Maps to,2016-05-18,2099-12-31,
2725948,4184832,Is a,1970-01-01,2099-12-31,
42894633,4184832,Is a,1970-01-01,2099-12-31,
44811692,44811692,Mapped from,2014-04-01,2099-12-31,
3661525,3661525,Mapped from,2020-07-31,2099-12-31,
42869833,42869833,Maps to,2012-09-14,2099-12-31,
8668,8668,Mapped from,1970-01-01,2099-12-31,
4184832,42894654,Subsumes,1970-01-01,2099-12-31,
2725921,2725921,Maps to,2014-04-22,2099-12-31,
42894649,42894649,Mapped from,2016-05-18,2099-12-31,
35614215,35614215,Maps to,2018-07-31,2099-12-31,
42894680,4184832,Is a,1970-01-01,2099-12-31,
44805203,44805203,Mapped from,2014-04-01,2099-12-31,
42894586,4184832,Is a,1970-01-01,2099-12-31,
2213535,2213535,Mapped from,2017-11-06,2099-12-31,
4019824,2313878,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4017921,2313869,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
42894625,4184832,Is a,1970-01-01,2099-12-31,
4296653,46270159,Subsumes,2015-07-31,2099-12-31,
4253187,4253187,Mapped from,1970-01-01,2099-12-31,
2313800,4151632,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
4184832,2725932,Subsumes,1970-01-01,2099-12-31,
45772824,45767945,Is a,2015-01-31,2099-12-31,
45585890,4184832,Maps to value,1970-01-01,2099-12-31,
762946,762946,Maps to,2018-01-31,2099-12-31,
2016636432,4296653,Maps to,1970-01-01,2099-12-31,
2016897622,2313869,Maps to,1970-01-01,2099-12-31,
2043555396,2514414,Maps to,1970-01-01,2099-12-31,
2031445584,4230911,Maps to,1970-01-01,2099-12-31,
2043588887,2313880,Maps to,1970-01-01,2099-12-31,
2034939861,4230911,Maps to,1970-01-01,2099-12-31,
2016093898,4230911,Maps to,1970-01-01,2099-12-31,
2017030945,2313883,Maps to,1970-01-01,2099-12-31,
2016784713,2514405,Maps to,1970-01-01,2099-12-31,
2016387827,762946,Maps to,1970-01-01,2099-12-31,
2016163037,3051031,Maps to,1970-01-01,2099-12-31,
2043560703,2313882,Maps to,1970-01-01,2099-12-31,
45768093,45758408,Subsumes,2015-01-31,2099-12-31,
45770795,4181025,Is a,2015-01-31,2099-12-31,
4184832,42894468,Subsumes,1970-01-01,2099-12-31,
43531440,4171077,Is a,2022-01-28,2099-12-31,
3661520,43020460,Is a,2020-07-31,2099-12-31,
45763528,45763528,Maps to,2015-01-31,2099-12-31,
43533242,43533242,Mapped from,2013-08-28,2099-12-31,
38004311,38004311,Maps to,1970-01-01,2099-12-31,
2725923,4184832,Is a,1970-01-01,2099-12-31,
44784441,4270024,Maps to value,2022-08-01,2099-12-31,
2110361,2110361,Mapped from,2007-07-03,2099-12-31,
2725938,2725938,Maps to,2014-04-22,2099-12-31,
8716,9202,Is a,2019-02-01,2099-12-31,
38004287,38004287,Mapped from,1970-01-01,2099-12-31,
40483101,40483101,Mapped from,2009-07-31,2099-12-31,
4197265,4197265,Mapped from,1970-01-01,2099-12-31,
2514406,2514406,Mapped from,1970-01-01,2099-12-31,
2725962,2725962,Maps to,2014-04-22,2099-12-31,
45760132,45760132,Mapped from,2015-01-31,2099-12-31,
45759254,45759254,Mapped from,2015-01-31,2099-12-31,
44786515,44786515,Maps to,2014-01-01,2099-12-31,
2313879,2313879,Maps to,1970-01-01,2099-12-31,
4149943,4149943,Mapped from,1970-01-01,2099-12-31,
35614233,35614233,Maps to,2018-07-31,2099-12-31,
2725968,2725968,Mapped from,2014-04-22,2099-12-31,
4174251,4174251,Mapped from,1970-01-01,2099-12-31,
3661547,46270162,Is a,2020-07-31,2099-12-31,
35614237,35614237,Maps to,2018-07-31,2099-12-31,
4202441,4202441,Mapped from,2009-01-31,2099-12-31,
4184832,42894713,Subsumes,1970-01-01,2099-12-31,
42894617,42894617,Maps to,2016-05-18,2099-12-31,
2016039901,4230911,Maps to,1970-01-01,2099-12-31,
2016986874,4230911,Maps to,1970-01-01,2099-12-31,
2035450612,4334807,Maps to,1970-01-01,2099-12-31,
2016239307,4230911,Maps to,1970-01-01,2099-12-31,
2016510786,4230911,Maps to,1970-01-01,2099-12-31,
2016060782,2616268,Maps to,1970-01-01,2099-12-31,
2016640342,2313882,Maps to,1970-01-01,2099-12-31,
2016862334,4181025,Maps to,1970-01-01,2099-12-31,
2016444396,4334807,Maps to,1970-01-01,2099-12-31,
2016664990,4296653,Maps to,1970-01-01,2099-12-31,
2016594962,2313878,Maps to,1970-01-01,2099-12-31,
2017000546,4019824,Maps to,1970-01-01,2099-12-31,
2016041027,4230911,Maps to,1970-01-01,2099-12-31,
3173558,4283892,Is a,1970-01-01,2099-12-31,
42894474,42894474,Mapped from,2016-05-18,2099-12-31,
4060628,4230911,Has interprets,2011-07-31,2099-12-31,
42894606,42894606,Maps to,2016-05-18,2099-12-31,
4184832,42894481,Subsumes,1970-01-01,2099-12-31,
3655773,3655773,Mapped from,2020-07-31,2099-12-31,
36714929,35614206,Subsumes,2018-07-31,2099-12-31,
2725921,2725921,Mapped from,2014-04-22,2099-12-31,
2786056,2786056,Maps to,2014-04-22,2099-12-31,
46270163,3661641,Subsumes,2020-07-31,2099-12-31,
4189164,4189164,Maps to,1970-01-01,2099-12-31,
4270024,4270024,Mapped from,1970-01-01,2099-12-31,
38004278,8717,Is a,2019-02-01,2099-12-31,
2110332,2110332,Mapped from,1970-01-01,2099-12-31,
4084945,4084945,Maps to,1970-01-01,2099-12-31,
4216130,3655773,Subsumes,2020-07-31,2099-12-31,
2786067,4230911,Is a,1970-01-01,2099-12-31,
2725935,4184832,Is a,1970-01-01,2099-12-31,
42894648,4184832,Is a,1970-01-01,2099-12-31,
2725939,2725939,Maps to,2014-04-22,2099-12-31,
4334808,4334808,Maps to,2009-01-31,2099-12-31,
4199054,4199054,Mapped from,2009-01-31,2099-12-31,
4265040,4230911,Is a,2011-07-31,2099-12-31,
4184832,2725949,Subsumes,1970-01-01,2099-12-31,
2313874,4211674,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2016247667,4230911,Maps to,1970-01-01,2099-12-31,
2016061108,2313871,Maps to,1970-01-01,2099-12-31,
2043567606,2313868,Maps to,1970-01-01,2099-12-31,
2016149706,4099958,Maps to,1970-01-01,2099-12-31,
2016573255,4019824,Maps to,1970-01-01,2099-12-31,
2017024514,4230911,Maps to,1970-01-01,2099-12-31,
2016581204,4270024,Maps to,1970-01-01,2099-12-31,
2016721952,45766114,Maps to,1970-01-01,2099-12-31,
2016055085,4147710,Maps to,1970-01-01,2099-12-31,
2016355595,2313869,Maps to,1970-01-01,2099-12-31,
2016293523,2313869,Maps to,1970-01-01,2099-12-31,
35614215,35607668,Subsumes,2018-07-31,2099-12-31,
42894631,42894631,Mapped from,2016-05-18,2099-12-31,
4184832,42894692,Subsumes,1970-01-01,2099-12-31,
42894593,4184832,Is a,1970-01-01,2099-12-31,
35614199,35614229,Subsumes,2018-07-31,2099-12-31,
2101823,2101823,Mapped from,1970-01-01,2099-12-31,
2788615,2788615,Mapped from,2014-04-22,2099-12-31,
40482051,40482051,Maps to,2010-07-31,2099-12-31,
42894584,4184832,Is a,1970-01-01,2099-12-31,
42894698,42894698,Maps to,2016-05-18,2099-12-31,
4098215,2787575,Subsumes,1970-01-01,2099-12-31,
3655775,3655775,Mapped from,2020-07-31,2099-12-31,
2725913,2725913,Mapped from,2014-04-22,2099-12-31,
3044933,3044933,Maps to,1970-01-01,2099-12-31,
2725475,4184832,Is a,1970-01-01,2099-12-31,
2313870,2313870,Mapped from,1970-01-01,2099-12-31,
2313883,2313883,Maps to,2009-04-06,2099-12-31,
2110236,2110236,Mapped from,1970-01-01,2099-12-31,
2720815,2720815,Mapped from,1970-01-01,2099-12-31,
4332878,4332878,Mapped from,1970-01-01,2099-12-31,
3015777,3015777,Maps to,1970-01-01,2099-12-31,
42894471,4184832,Is a,1970-01-01,2099-12-31,
45768093,45761737,Subsumes,2015-01-31,2099-12-31,
42894616,42894616,Mapped from,2016-05-18,2099-12-31,
43021423,43021423,Maps to,2013-01-31,2099-12-31,
2313913,2313913,Mapped from,1970-01-01,2099-12-31,
2788623,2788623,Mapped from,2014-04-22,2099-12-31,
46273495,46270161,Is a,2015-07-31,2099-12-31,
2016048597,4161462,Maps to,1970-01-01,2099-12-31,
2016608535,2313879,Maps to,1970-01-01,2099-12-31,
2016949115,2313869,Maps to,1970-01-01,2099-12-31,
2016210978,3014424,Maps to,1970-01-01,2099-12-31,
2016178395,4335824,Maps to,1970-01-01,2099-12-31,
2313874,4019824,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
43021737,43021737,Mapped from,2013-01-31,2099-12-31,
43527995,43527995,Mapped from,2013-05-08,2099-12-31,
42894699,42894699,Maps to,2016-05-18,2099-12-31,
2725466,4184832,Is a,1970-01-01,2099-12-31,
45761128,45761128,Mapped from,2015-01-31,2099-12-31,
2514409,2514409,Mapped from,1970-01-01,2099-12-31,
38004284,8717,Is a,2019-02-01,2099-12-31,
4308014,4308014,Maps to,1970-01-01,2099-12-31,
42894698,42894698,Mapped from,2016-05-18,2099-12-31,
45763962,45763962,Mapped from,2015-01-31,2099-12-31,
42894626,42894626,Mapped from,2016-05-18,2099-12-31,
4289459,4289459,Mapped from,1970-01-01,2099-12-31,
2313881,2313881,Mapped from,1970-01-01,2099-12-31,
581385,581385,Maps to,1970-01-01,2099-12-31,
45605779,4296653,Maps to,1970-01-01,2099-12-31,
2313802,2313802,Mapped from,2017-11-06,2099-12-31,
2786629,2786629,Maps to,2014-04-22,2099-12-31,
944955,40663853,Mapped from,2022-08-24,2099-12-31,
40483126,40483101,Subsumes,2012-01-31,2099-12-31,
4308014,4175026,Interprets of,2011-07-31,2099-12-31,
42894671,42894671,Maps to,2016-05-18,2099-12-31,
761736,45766075,Is a,2018-01-31,2099-12-31,
8717,32254,Subsumes,2019-02-01,2099-12-31,
2016479326,4162102,Maps to,1970-01-01,2099-12-31,
2016469511,2313869,Maps to,1970-01-01,2099-12-31,
2016505689,2211762,Maps to,1970-01-01,2099-12-31,
2041295756,8715,Maps to,1970-01-01,2099-12-31,
2016686780,3014424,Maps to,1970-01-01,2099-12-31,
2016922561,2313869,Maps to,1970-01-01,2099-12-31,
2016350823,4019824,Maps to,1970-01-01,2099-12-31,
2016519564,4335824,Maps to,1970-01-01,2099-12-31,
2016235019,4230911,Maps to,1970-01-01,2099-12-31,
2043549306,2313879,Maps to,1970-01-01,2099-12-31,
2016738880,4208906,Maps to,1970-01-01,2099-12-31,
37311810,2786061,Subsumes,1970-01-01,2099-12-31,
45757957,45771182,Subsumes,2022-01-28,2099-12-31,
43533357,43533357,Mapped from,2013-08-28,2099-12-31,
2110925,2110925,Maps to,1970-01-01,2099-12-31,
2313869,4211674,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
2313872,2313872,Mapped from,1970-01-01,2099-12-31,
2725936,4184832,Is a,1970-01-01,2099-12-31,
42894655,42894655,Maps to,2016-05-18,2099-12-31,
4098215,2788411,Subsumes,1970-01-01,2099-12-31,
4329263,4329263,Mapped from,2008-01-31,2099-12-31,
2616266,2616266,Maps to,1970-01-01,2099-12-31,
2213534,2213534,Maps to,2017-11-06,2099-12-31,
4019824,2616269,Subsumes,2018-11-27,2099-12-31,
43531439,43533248,Subsumes,2018-11-27,2099-12-31,
4184832,2725471,Subsumes,1970-01-01,2099-12-31,
4335825,4230911,Is a,2011-07-31,2099-12-31,
4184832,2725916,Subsumes,1970-01-01,2099-12-31,
4283892,4329263,Subsumes,2011-07-31,2099-12-31,
2725919,2725919,Mapped from,2014-04-22,2099-12-31,
35614254,35614254,Mapped from,2018-07-31,2099-12-31,
2016432070,2313869,Maps to,1970-01-01,2099-12-31,
2016705207,4230911,Maps to,1970-01-01,2099-12-31,
2035829457,4283892,Maps to,1970-01-01,2099-12-31,
2034526305,4081446,Maps to,1970-01-01,2099-12-31,
2017059067,4230911,Maps to,1970-01-01,2099-12-31,
2016270911,2313869,Maps to,1970-01-01,2099-12-31,
42894481,42894481,Mapped from,2016-05-18,2099-12-31,
37311810,4230911,Is a,2020-03-09,2099-12-31,
4179324,40492792,Subsumes,2011-07-31,2099-12-31,
40756929,40756929,Maps to,2011-05-05,2099-12-31,
2787581,2787581,Mapped from,2014-04-22,2099-12-31,
42739013,42739013,Mapped from,2017-11-06,2099-12-31,
4184832,2725477,Subsumes,1970-01-01,2099-12-31,
581476,581476,Mapped from,1970-01-01,2099-12-31,
2725931,2725931,Mapped from,2014-04-22,2099-12-31,
45758408,45758408,Mapped from,2015-01-31,2099-12-31,
2786052,2786052,Mapped from,2014-04-22,2099-12-31,
2110336,8715,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
4151632,2313800,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
35614231,35614231,Mapped from,2018-07-31,2099-12-31,
8715,4295146,Subsumes,2011-07-31,2099-12-31,
2514411,4295146,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
8966,9202,Is a,2019-02-01,2099-12-31,
4148497,4148981,Is a,2011-07-31,2099-12-31,
4283892,4180760,Asso proc of,2011-07-31,2099-12-31,
37311810,2785854,Subsumes,1970-01-01,2099-12-31,
32254,32254,Maps to,1970-01-01,2099-12-31,
2785854,2785854,Maps to,2014-04-22,2099-12-31,
2016338569,4230911,Maps to,1970-01-01,2099-12-31,
2043544406,2313882,Maps to,1970-01-01,2099-12-31,
2017098972,4335825,Maps to,1970-01-01,2099-12-31,
2016982528,4296653,Maps to,1970-01-01,2099-12-31,
2016438900,4230911,Maps to,1970-01-01,2099-12-31,
2016048461,4019824,Maps to,1970-01-01,2099-12-31,
2016295348,2313871,Maps to,1970-01-01,2099-12-31,
4335825,4199235,Subsumes,2011-07-31,2099-12-31,
42894615,42894615,Mapped from,2016-05-18,2099-12-31,
4184832,42894469,Subsumes,1970-01-01,2099-12-31,
42894584,42894584,Mapped from,2016-05-18,2099-12-31,
42739011,42739011,Mapped from,2017-11-06,2099-12-31,
42894585,42894585,Mapped from,2016-05-18,2099-12-31,
4184832,42894700,Subsumes,1970-01-01,2099-12-31,
4296653,45605779,Mapped from,1970-01-01,2099-12-31,
44786404,44786404,Maps to,2014-01-01,2099-12-31,
45761128,45761128,Maps to,2015-01-31,2099-12-31,
8756,9202,Is a,1970-01-01,2099-12-31,
2514557,2514557,Maps to,2009-04-06,2099-12-31,
2786067,2786067,Mapped from,2014-04-22,2099-12-31,
2788615,2788615,Maps to,2014-04-22,2099-12-31,
4205072,4205072,Mapped from,2009-01-31,2099-12-31,
2108838,2108838,Mapped from,1970-01-01,2099-12-31,
44805203,44805203,Maps to,2014-04-01,2099-12-31,
43022021,4138036,Is a,2013-01-31,2099-12-31,
42894623,42894623,Mapped from,2016-05-18,2099-12-31,
2313878,2313878,Mapped from,1970-01-01,2099-12-31,
2313879,2313879,Mapped from,1970-01-01,2099-12-31,
2787579,2787579,Mapped from,2014-04-22,2099-12-31,
2787573,2787573,Mapped from,2014-04-22,2099-12-31,
35614228,35614228,Maps to,2018-07-31,2099-12-31,
4148981,4225556,Subsumes,2011-07-31,2099-12-31,
4148981,4149943,Subsumes,2011-07-31,2099-12-31,
4184832,2725913,Subsumes,1970-01-01,2099-12-31,
4211674,2313870,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4329263,4283892,Is a,2011-07-31,2099-12-31,
44829629,40482735,Maps to,2020-07-15,2099-12-31,
2016388063,4230911,Maps to,1970-01-01,2099-12-31,
2016213818,4283892,Maps to,1970-01-01,2099-12-31,
2016551613,4230911,Maps to,1970-01-01,2099-12-31,
2016123907,4081446,Maps to,1970-01-01,2099-12-31,
2016227716,2313871,Maps to,1970-01-01,2099-12-31,
2016587695,2313869,Maps to,1970-01-01,2099-12-31,
2016935376,4335824,Maps to,1970-01-01,2099-12-31,
2016034743,4019824,Maps to,1970-01-01,2099-12-31,
2016784461,4335824,Maps to,1970-01-01,2099-12-31,
2016764006,4230911,Maps to,1970-01-01,2099-12-31,
4230911,4329659,Subsumes,2011-07-31,2099-12-31,
4233485,4216130,Maps to value,2022-08-01,2099-12-31,
4230911,4098216,Subsumes,2011-07-31,2099-12-31,
45769224,4184832,Is a,2015-01-31,2099-12-31,
42894619,42894619,Mapped from,2016-05-18,2099-12-31,
4184832,42894704,Subsumes,1970-01-01,2099-12-31,
44784446,44784446,Mapped from,2014-01-31,2099-12-31,
2725908,2725908,Mapped from,2014-04-22,2099-12-31,
2786062,2786062,Maps to,2014-04-22,2099-12-31,
38003109,38003109,Maps to,1970-01-01,2099-12-31,
2514572,2514572,Maps to,2009-04-06,2099-12-31,
42894483,42894483,Maps to,2016-05-18,2099-12-31,
42894696,42894696,Mapped from,2016-05-18,2099-12-31,
42894709,42894709,Maps to,2016-05-18,2099-12-31,
2725904,4184832,Is a,1970-01-01,2099-12-31,
2725468,4184832,Is a,1970-01-01,2099-12-31,
4175026,4175026,Maps to,1970-01-01,2099-12-31,
581385,581385,Mapped from,1970-01-01,2099-12-31,
9202,581477,Subsumes,1970-01-01,2099-12-31,
2725917,2725917,Mapped from,2014-04-22,2099-12-31,
45766076,45766076,Maps to,2015-01-31,2099-12-31,
4084992,4084992,Mapped from,1970-01-01,2099-12-31,
2313942,2313942,Maps to,1970-01-01,2099-12-31,
4212973,2787195,Subsumes,1970-01-01,2099-12-31,
4184832,42894478,Subsumes,1970-01-01,2099-12-31,
46270162,604427,Subsumes,2022-01-28,2099-12-31,
2108841,2108841,Mapped from,1970-01-01,2099-12-31,
2787587,2787587,Mapped from,2014-04-22,2099-12-31,
35607959,35607959,Mapped from,2018-07-31,2099-12-31,
2016585819,4335824,Maps to,1970-01-01,2099-12-31,
2016418862,4230911,Maps to,1970-01-01,2099-12-31,
2016495789,4181025,Maps to,1970-01-01,2099-12-31,
2016802388,4283892,Maps to,1970-01-01,2099-12-31,
2016647506,4335824,Maps to,1970-01-01,2099-12-31,
2016793828,2313870,Maps to,1970-01-01,2099-12-31,
2016392652,2313883,Maps to,1970-01-01,2099-12-31,
2016983467,4230911,Maps to,1970-01-01,2099-12-31,
2016394578,4283892,Maps to,1970-01-01,2099-12-31,
2031400728,2313879,Maps to,1970-01-01,2099-12-31,
4296653,46270161,Subsumes,2015-07-31,2099-12-31,
35614204,35614204,Mapped from,2018-07-31,2099-12-31,
4006788,2313810,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4283892,2001505,Mapped from,2018-06-25,2099-12-31,
42894703,42894703,Mapped from,2016-05-18,2099-12-31,
8715,4079617,Subsumes,2011-07-31,2099-12-31,
44803621,44803621,Maps to,2014-04-01,2099-12-31,
2514413,2514413,Maps to,1970-01-01,2099-12-31,
42894661,42894661,Maps to,2016-05-18,2099-12-31,
2787196,2787196,Mapped from,2014-04-22,2099-12-31,
4283892,2313801,SNOMED cat - CPT4,1980-01-01,2099-12-31,
9202,581380,Subsumes,1970-01-01,2099-12-31,
43531439,43531439,Mapped from,2013-07-31,2099-12-31,
46273020,46273020,Maps to,2015-07-31,2099-12-31,
4098216,4098216,Maps to,1970-01-01,2099-12-31,
2725472,2725472,Mapped from,2014-04-22,2099-12-31,
35614255,35614255,Mapped from,2018-07-31,2099-12-31,
44786514,44786514,Mapped from,2014-01-01,2099-12-31,
3661502,3661502,Maps to,2020-07-31,2099-12-31,
2720814,2720814,Mapped from,1970-01-01,2099-12-31,
35614216,35614216,Mapped from,2018-07-31,2099-12-31,
4184832,42894693,Subsumes,1970-01-01,2099-12-31,
8715,4163995,Subsumes,2011-07-31,2099-12-31,
4181025,4184832,Is a,2016-01-31,2099-12-31,
45766116,45766116,Mapped from,2015-01-31,2099-12-31,
4164916,4164916,Maps to,1970-01-01,2099-12-31,
2016170145,4158567,Maps to,1970-01-01,2099-12-31,
2016444005,2616271,Maps to,1970-01-01,2099-12-31,
2016191617,2313869,Maps to,1970-01-01,2099-12-31,
2036204080,4230911,Maps to,1970-01-01,2099-12-31,
2016525798,2313879,Maps to,1970-01-01,2099-12-31,
2033045152,4283892,Maps to,1970-01-01,2099-12-31,
2036084738,37311809,Maps to,1970-01-01,2099-12-31,
2016340205,8715,Maps to,1970-01-01,2099-12-31,
2017083973,4060628,Maps to,1970-01-01,2099-12-31,
2016201046,4230911,Maps to,1970-01-01,2099-12-31,
2016318309,2313879,Maps to,1970-01-01,2099-12-31,
2033625042,4230911,Maps to,1970-01-01,2099-12-31,
35614208,35614208,Maps to,2018-07-31,2099-12-31,
35614200,36714929,Is a,2018-07-31,2099-12-31,
35614242,35614212,Is a,2018-07-31,2099-12-31,
45763528,45763528,Mapped from,2015-01-31,2099-12-31,
38004285,38004274,Subsumes,2019-02-01,2099-12-31,
4184832,42894586,Subsumes,1970-01-01,2099-12-31,
4230911,42599785,Interprets of,2018-10-01,2099-12-31,
2785852,2785852,Mapped from,2014-04-22,2099-12-31,
42894691,42894691,Maps to,2016-05-18,2099-12-31,
4148981,4148981,Maps to,1970-01-01,2099-12-31,
4231410,4231410,Mapped from,1970-01-01,2099-12-31,
8949,8949,Maps to,1970-01-01,2099-12-31,
2725940,2725940,Mapped from,2014-04-22,2099-12-31,
2787197,2787197,Mapped from,2014-04-22,2099-12-31,
4184832,42894633,Subsumes,1970-01-01,2099-12-31,
43527999,4283892,CPT4 - SNOMED eq,2014-04-01,2099-12-31,
9202,8716,Subsumes,2019-02-01,2099-12-31,
2016271660,4230911,Maps to,1970-01-01,2099-12-31,
2037151412,4230911,Maps to,1970-01-01,2099-12-31,
2016192619,4230911,Maps to,1970-01-01,2099-12-31,
2032322629,4230911,Maps to,1970-01-01,2099-12-31,
2043587353,2313869,Maps to,1970-01-01,2099-12-31,
2016977882,45773079,Maps to,1970-01-01,2099-12-31,
2016783833,2313869,Maps to,1970-01-01,2099-12-31,
2016508091,4296653,Maps to,1970-01-01,2099-12-31,
2016726553,4230911,Maps to,1970-01-01,2099-12-31,
2038573515,4283892,Maps to,1970-01-01,2099-12-31,
2016227354,2313871,Maps to,1970-01-01,2099-12-31,
2788623,4098215,Is a,1970-01-01,2099-12-31,
4230911,4252226,Interprets of,2011-07-31,2099-12-31,
35614198,35614228,Subsumes,2018-07-31,2099-12-31,
4178622,4006788,Followed by,2016-01-31,2099-12-31,
8905,38004288,Subsumes,2019-02-01,2099-12-31,
42894653,42894653,Mapped from,2016-05-18,2099-12-31,
42894700,42894700,Maps to,2016-05-18,2099-12-31,
4335825,2313871,SNOMED cat - CPT4,1980-01-01,2099-12-31,
2788613,4098215,Is a,1970-01-01,2099-12-31,
4098215,2786413,Subsumes,1970-01-01,2099-12-31,
2313867,2313867,Maps to,1970-01-01,2099-12-31,
42869833,42869833,Mapped from,2012-09-14,2099-12-31,
2786407,2786407,Maps to,2014-04-22,2099-12-31,
35614230,35614200,Is a,2018-07-31,2099-12-31,
2725924,2725924,Mapped from,2014-04-22,2099-12-31,
45760475,45760475,Maps to,2015-01-31,2099-12-31,
2313802,2313802,Maps to,2017-11-06,2099-12-31,
2725467,4184832,Is a,1970-01-01,2099-12-31,
2110333,2110333,Maps to,1970-01-01,2099-12-31,
3195796,3195796,Maps to,2019-08-16,2099-12-31,
44830777,44837808,Is a,2014-10-01,2099-12-31,
4184832,2725940,Subsumes,1970-01-01,2099-12-31,
4307818,4225363,Subsumes,2011-07-31,2099-12-31,
42894602,42894602,Maps to,2016-05-18,2099-12-31,
2017078105,4296653,Maps to,1970-01-01,2099-12-31,
